id,price,area,listed,price_per_sqm,street,no_of_bedrooms,url_saved,district
6377559,349900,112,31.7.2018,3124,Štefánikova,3,https://www.topreality.sk/stefanikova-bratislava-na-predaj-3i-priestranny-byt-v-centre-ap-r6377559.html,Bratislava I
6375103,168900,62,31.7.2018,2724,Zvolenská,2,https://www.topreality.sk/zvolenska-ul-ba-ii-na-predaj-2i-byt-so-spolocnou-zahradou-a-parkovacim-miestom-vo-dvore-mv-r6375103.html,Bratislava II
6556303,162e3,69,31.7.2018,2347,Pečnianska,3,https://www.topreality.sk/zariadeny-3-izb-byt-v-petrzalke-pecnianska-ul-kompletne-zrekonstruovany-klimatizacia-r6556303.html,Bratislava V
6556286,199e3,104,31.7.2018,1913,Vihorlatská,4,https://www.topreality.sk/priestranny-4-izbovy-byt-v-tehlovom-dome-104-m2-nove-mesto-vihorlatska-ul-klimatizacia-r6556286.html,Bratislava III
6547437,12e4,51,31.7.2018,2352,Bieloruská,2,https://www.topreality.sk/novostavba-2-izb-byt-s-velkou-terasou-15-m2-bieloruska-ulica-tiche-zelene-prostredie-r6547437.html,Bratislava II
6504543,249e3,82,31.7.2018,3036,Špitálska,3,https://www.topreality.sk/nadstandardny-3-izb-mezonet-ba-i-stare-mesto-spitalska-ul-s-klimatizaciou-r6504543.html,Bratislava I
6478879,112100,35,31.7.2018,3202,Kazanská,1,https://www.topreality.sk/predaj-1-izb-bytu-v-novostavbe-na-kazanskej-ulici-s-velkou-terasou-o-vymere-25-m2-r6478879.html,Bratislava II
6274760,275e3,122,31.7.2018,2254,Na Grunte,3,https://www.topreality.sk/predaj-nadstandardneho-3-izb-bytu-v-rezidencnej-stvrti-slanec-v-krasnanoch-pri-peknej-ceste-r6274760.html,Bratislava III
6561628,73500,41,31.7.2018,1792,Vlčie hrdlo,2,https://www.topreality.sk/pekny-byt-s-velkou-loggiou-r6561628.html,Bratislava II
6561460,13e4,68,30.7.2018,1911,Hnilecká,3,https://www.topreality.sk/3-izbovy-byt-hnilecka-ulica-vrakuna-r6561460.html,Bratislava II
6544522,99900,38,30.7.2018,2628,Prievozská,1,https://www.topreality.sk/ba-sirsie-centrum-prievozska-predaj-priestranneho-1-izb-bytu-r6544522.html,Bratislava II
6525734,99900,39,30.7.2018,2628,Prievozská,1,https://www.topreality.sk/ba-sirsie-centrum-prievozska-predaj-priestranneho-1-izb-bytu-r6525734.html,Bratislava II
6520192,85e3,36,30.7.2018,2361,Závodná,2,https://www.topreality.sk/hladate-pekny-byt-za-prijatelnu-cenu-mame-pre-vas-tento-u-nas-znalecky-posudok-v-cene-r6520192.html,Bratislava II
6561397,195e3,56,30.7.2018,3477,Landererova,2,https://www.topreality.sk/nandu-predaj-2i-apartmanu-v-panorama-city-bratislava-r6561397.html,Bratislava I
6551709,168e3,67,30.7.2018,2507,Rusovská,2,https://www.topreality.sk/predaj-2-izbovy-byt-zaciatok-petrzalky-s-garazou-r6551709.html,Bratislava V
6506015,169900,44,30.7.2018,3861,Bosákova,2,https://www.topreality.sk/rezervovany-exkluzivne-na-predaj-2-izbovy-byt-v-novostavbe-byty-fuxova-v-ba-petrzalka-s-garazovym-miestom-r6506015.html,Bratislava V
6561055,15e4,70,30.7.2018,2142,Drieňová,4,https://www.topreality.sk/predaj-strkovec-4i-byt-v-povodnom-stave-1-poschodie-2-x-loggia-r6561055.html,Bratislava II
6561050,14e4,83,30.7.2018,1686,Jasovská,3,https://www.topreality.sk/reality-holding-ponuka-bratislava-petrzalka-jasovska-3-izbovy-byt-na-predaj-top-ponuka-r6561050.html,Bratislava V
6561022,199e3,145,30.7.2018,1372,Čárskeho,2,https://www.topreality.sk/rezervovany-velkometrazny-2i-byt-so-zahradkou-a-garazou-pri-lesoparku-karlova-ves-r6561022.html,Bratislava IV
6561006,129e3,49,30.7.2018,2659,Podzáhradná,2,https://www.topreality.sk/ponukame-na-predaj-2-izbovy-byt-v-bratislave-r6561006.html,Bratislava II
6560930,43e4,142,30.7.2018,3034,Staré Grunty,4,https://www.topreality.sk/predaj-velkeho-4-izb-bytu-s-terasou-v-novostavbe-na-ul-stare-grunty-r6560930.html,Bratislava IV
6560891,125e3,68,30.7.2018,1838,Gelnická,3,https://www.topreality.sk/novinka-na-predaj-3izbovy-byt-na-gelnickej-ul-raca-r6560891.html,Bratislava III
6560871,145e3,70,30.7.2018,2071,Jungmannova,3,https://www.topreality.sk/na-predaj-3-izbovy-byt-s-loggiou-na-zaciatku-petrzalky-r6560871.html,Bratislava V
6553863,197e3,70,30.7.2018,2855,Na Revíne,3,https://www.topreality.sk/velmi-pekny-byt-s-velkou-lodziou-a-vyhladom-kramare-r6553863.html,Bratislava III
6542665,144e3,71,30.7.2018,2028,Pri kríži,3,https://www.topreality.sk/pri-krizi-predame-3-izb-byt-po-ciastocnej-rekonstrukcii-r6542665.html,Bratislava IV
6531655,195e3,80,30.7.2018,2437,Jána Stanislava,2,https://www.topreality.sk/predame-velky-2-izb-byt-na-ul-jana-stanislava-s-krasnym-vyhladom-r6531655.html,Bratislava IV
6451385,23e4,77,30.7.2018,2987,Bajkalská,3,https://www.topreality.sk/bajkalska-ul-iii-veze-predaj-3-izb-bytu-r6451385.html,Bratislava III
6441764,155e3,50,30.7.2018,3100,Banskobystrická,2,https://www.topreality.sk/banskobystricka-ul-predaj-2-izb-bytu-r6441764.html,Bratislava I
6441739,259e3,101,30.7.2018,2564,Trenčianska,3,https://www.topreality.sk/trencianska-ul-predame-3-izb-podkrovny-byt-v-nadstavbe-r6441739.html,Bratislava II
6303501,25e4,76,30.7.2018,3289,Tallerova,2,https://www.topreality.sk/tallerova-ul-predaj-2-izb-podkrovneho-bytu-r6303501.html,Bratislava I
6235399,156e3,92,30.7.2018,NA,Dvořakovo nábrežie,2,https://www.topreality.sk/river-park-predame-luxusne-zariadeny-2-izb-byt-r6235399.html,Bratislava I
6560779,13e4,56,30.7.2018,2785,Žatevná,2,https://www.topreality.sk/reality-holding-ponuka-bratislava-dubravka-zatevna-2-izbovy-byt-na-predaj-top-ponuka-r6560779.html,Bratislava IV
6560778,12e4,85,30.7.2018,1529,Beňovského,3,https://www.topreality.sk/reality-holding-ponuka-3-izbovy-byt-bratislava-dubravka-benovskeho-na-predaj-top-ponuka-r6560778.html,Bratislava IV
6560681,212e3,51,30.7.2018,2352,Gallayova,2,https://www.topreality.sk/ponukame-na-predaj-pekny-byt-po-ciastocnej-rekonstrukcii-na-gallayovej-ulici-v-dubravke-r6560681.html,Bratislava IV
6522608,158e3,54,30.7.2018,3925,Landererova,2,https://www.topreality.sk/reb-sk-ponuka-2-izb-byt-v-panorama-city-ba-stare-mesto-5-r6522608.html,Bratislava I
6499250,NA,48,30.7.2018,3308,Bosákova,2,https://www.topreality.sk/reb-sk-predaj-2-izbovy-byt-novostavba-krasny-vyhlad-peso-do-centra-r6499250.html,Bratislava V
6443006,21e4,71,30.7.2018,21676,Mierová,2,https://www.topreality.sk/reb-sk-predaj-2izb-byt-na-mierovej-71-67m2-r6443006.html,Bratislava II
6416653,16e4,54,30.7.2018,3888,Landererova,2,https://www.topreality.sk/reb-sk-2-izb-byt-v-panorama-city-ba-stare-mesto-3-r6416653.html,Bratislava I
6416641,144e3,39,30.7.2018,4102,Landererova,1,https://www.topreality.sk/reb-sk-ponuka-1-izb-apartman-v-panorama-city-ba-stare-mesto-r6416641.html,Bratislava I
6407949,21e4,61,30.7.2018,3442,Landererova,2,https://www.topreality.sk/reb-sk-2-izb-byt-v-panorama-city-ba-stare-mesto-2-r6407949.html,Bratislava I
5868903,129e3,72,30.7.2018,1791,Dopravná,3,https://www.topreality.sk/reb-sk-ponuka-3-izb-byt-s-garazou-dopravna-ul-ba-raca-r5868903.html,Bratislava III
5287724,14e4,60,30.7.2018,2333,Kadnárova,2,https://www.topreality.sk/reb-sk-na-predaj-slnecny-2-izb-byt-64m2-kompl-rek-kadnarova-krasnany-ba-iii-r5287724.html,Bratislava III
6560587,169e3,62,30.7.2018,2725,Uhrova,2,https://www.topreality.sk/2-izbovy-byt-s-velkou-loggiou-na-kramaroch-v-bratislave-r6560587.html,Bratislava III
6555349,151e3,60,30.7.2018,2516,Šustekova,3,https://www.topreality.sk/velmi-pekny-svetly-3izb-s-balkonom-a-klimatizaciou-ulica-sustekova-petrzalka-r6555349.html,Bratislava V
6536384,139900,74,30.7.2018,NA,Belinského,3,https://www.topreality.sk/svetly-3izb-byt-povodny-stav-loggia-zaciatok-petrzalky-ulica-belinskeho-r6536384.html,Bratislava V
6506461,137e3,75,30.7.2018,1865,Námestie Hraničiarov,3,https://www.topreality.sk/rezervovany-pekny-svetly-3-izb-byt-s-dvomi-balkonmi-v-oblubenej-casti-petrzalky-namestie-hraniciarov-r6506461.html,Bratislava V
6504665,189e3,80,30.7.2018,1712,Geologická,3,https://www.topreality.sk/rezervovany-pekny-slnecny-3izb-byt-s-balkonom-a-klimatizaciou-10r-novostavba-geologicka-ulica-r6504665.html,Bratislava II
6504580,259990,87,30.7.2018,2172,Svetlá,3,https://www.topreality.sk/rezervovany-priestranny-tehlovy-3izb-byt-povodny-stav-s-balkonom-stare-mesto-ulica-svetla-r6504580.html,Bratislava I
6372831,112500,105,30.7.2018,2476,Mickiewiczova,3,https://www.topreality.sk/priestranny-3izb-byt-s-balkonom-parking-garaz-v-centre-mickiewiczova-ul-r6372831.html,Bratislava I
6541828,85e3,48,30.7.2018,2343,Na Križovatkách,1,https://www.topreality.sk/1izb-moderny-utupny-byt-v-trnavke-r6541828.html,Bratislava II
6560582,309900,37,30.7.2018,2297,Baltská,1,https://www.topreality.sk/ponukame-na-predaj-pekny-iz-byt-s-balkonom-na-baltskej-ulici-r6560582.html,Bratislava II
6495379,249900,137,30.7.2018,2262,Pri Vápenickom potoku,4,https://www.topreality.sk/jj-reality-4-izbovy-byt-s-terasou-v-novostavbe-greenvia-zahorska-bystrica-r6495379.html,Bratislava IV
6495378,299900,121,30.7.2018,2065,Pri Vápenickom potoku,4,https://www.topreality.sk/jj-reality-4-izbovy-byt-s-terasou-v-novostavbe-greenvia-zahorska-bystrica-r6495378.html,Bratislava IV
6495343,21e4,124,30.7.2018,2418,Pri Vápenickom potoku,4,https://www.topreality.sk/jj-reality-4-izbovy-byt-s-terasou-v-novostavbe-greenvia-zahorska-bystrica-r6495343.html,Bratislava IV
6560530,136e3,47,30.7.2018,2893,Plynárenská,2,https://www.topreality.sk/ponukame-na-predaj-v-novostavbe-pekny-2-izbovy-byt-plynarenskej-v-ruzinove-r6560530.html,Bratislava II
6560463,175e3,86,30.7.2018,2034,Šášovská,4,https://www.topreality.sk/moderny-byt-byt-v-tichej-zelenej-casti-petrzalky-r6560463.html,Bratislava V
6560450,155e3,71,30.7.2018,2183,Námestie Hraničiarov,2,https://www.topreality.sk/predam-2-izbovy-byt-v-petrzalke-dominant-r6560450.html,Bratislava V
6560322,142900,55,30.7.2018,2598,Podunajská,2,https://www.topreality.sk/priestranny-2-izbovy-byt-s-privatnym-dvorom-r6560322.html,Bratislava II
6560321,141e3,60,30.7.2018,2350,Belehradská,2,https://www.topreality.sk/nadherny-2izb-byt-v-centre-mesta-5-minut-peso-od-nakupneho-centra-central-r6560321.html,Bratislava III
6528652,88500,23,30.7.2018,3847,Slovinská,1,https://www.topreality.sk/novy-1-izbovy-byt-bratislava-ruzinov-ii-r6528652.html,Bratislava II
6555409,205e3,89,30.7.2018,2303,Račianska,3,https://www.topreality.sk/na-predaj-velky-3-izb-byt-s-dvoma-kupelnami-r6555409.html,Bratislava III
6548723,114900,85,30.7.2018,NA,Ľudovíta Fullu,4,https://www.topreality.sk/na-predaj-nadherny-3-izbovy-byt-pre-narocneho-klienta-na-dlhych-dieloch-r6548723.html,Bratislava IV
6546879,12e4,66,30.7.2018,1740,Toplianska,3,https://www.topreality.sk/predaj-3i-bytu-na-toplianskej-ulici-vo-vrakuni-r6546879.html,Bratislava II
6530031,155100,69,30.7.2018,1739,Bebravská,3,https://www.topreality.sk/na-predaj-3-izbovy-byt-na-bebravskej-ulici-vo-vrakuni-r6530031.html,Bratislava II
6525100,164900,82,30.7.2018,1891,Švabinského,4,https://www.topreality.sk/na-predaj-4-izb-byt-svabinskeho-petrzalke-r6525100.html,Bratislava V
6512820,11e4,83,30.7.2018,1986,Hrobákova,4,https://www.topreality.sk/na-predaj-atypicky-4-izb-byt-hrobakova-petrzalka-r6512820.html,Bratislava V
6511420,189e3,78,30.7.2018,1410,Estónska,4,https://www.topreality.sk/na-predaj-4-izb-byt-povodny-stav-estonska-ba-ii-r6511420.html,Bratislava II
6496997,283250,86,30.7.2018,2197,Tupého,2,https://www.topreality.sk/ponukame-na-predaj-nadherny-2-izbovy-byt-na-tupeho-ulici-na-kolibe-r6496997.html,Bratislava III
6453648,136e3,146,30.7.2018,1940,Hlaváčikova,4,https://www.topreality.sk/byt-4-izbovy-velkometrazny-slnecny-byt-146-m2-s-garazou-bratislava-iv-karlova-ves-hlavacikova-ulica-r6453648.html,Bratislava IV
6289865,123600,54,30.7.2018,2288,Kazanská,2,https://www.topreality.sk/predaj-2-izbovy-zariadeny-byt-novostavba-na-kazanskej-ul-bratislava-r6289865.html,Bratislava II
6551580,128e3,55,30.7.2018,2370,Narcisova,2,https://www.topreality.sk/moderne-zrekonstruovany-2-izbak-v-ruzinove-vam-ponukame-na-predaj-r6551580.html,Bratislava II
6560160,179900,103,29.7.2018,1746,Vihorlatská,4,https://www.topreality.sk/4i-byt-po-kompletnej-rekonstrukcii-tehla-r6560160.html,Bratislava III
6508627,145e3,74,29.7.2018,1959,Veternicová,3,https://www.topreality.sk/rezervovane-veternicova-3-i-byt-74-m2-kompletna-rekonstrukcia-r6508627.html,Bratislava IV
6539739,14e4,55,29.7.2018,2545,Ružinov (Bratislava II),2,https://www.topreality.sk/predaj-2izb-novostavba-so-zasklenou-logiou-r6539739.html,Bratislava II
6499057,NA,41,29.7.2018,28048,Budyšínska,1,https://www.topreality.sk/predaj-1izb-prerobeny-na-dvojgarzonku-nove-mesto-r6499057.html,Bratislava III
6498818,105e3,43,29.7.2018,2441,Šancová,1,https://www.topreality.sk/predaj-povodny-1izb-byt-sancova-uica-r6498818.html,Bratislava III
6486874,158e3,84,29.7.2018,1880,Znievska,4,https://www.topreality.sk/rezervacia-predaj-4izb-byt-po-rekonstrukcii-znievska-r6486874.html,Bratislava V
6559847,16e4,137,28.7.2018,1167,Vrakuňa (Bratislava II),4,https://www.topreality.sk/predaj-4-izb-byt-bratislava-ii-r6559847.html,Bratislava II
6559801,123e3,56,28.7.2018,2196,Vajnory (Bratislava III),2,https://www.topreality.sk/predaj-velmi-dobre-rieseneho-2-izb-bytu-v-novostavbe-r6559801.html,Bratislava III
6559797,132900,68,28.7.2018,1954,Dúbravka (Bratislava IV),3,https://www.topreality.sk/predal-3-izb-byt-v-tichej-lokalite-r6559797.html,Bratislava IV
6559793,128e3,45,28.7.2018,2844,Staré Mesto (Bratislava I),2,https://www.topreality.sk/predaj-2izb-byt-bratislava-i-r6559793.html,Bratislava I
6559763,229e3,86,28.7.2018,2662,Björnsonova,3,https://www.topreality.sk/predam-3izb-byt-bratislava-stare-mesto-r6559763.html,Bratislava I
6559704,13e4,54,28.7.2018,2407,Námestie Hraničiarov,2,https://www.topreality.sk/predaj-kompletne-zrekonstruovaneho-2-izb-bytu-na-nam-hraniciarov-54m2-v-kompl-zrek-dome-r6559704.html,Bratislava V
6559604,155e3,75,28.7.2018,2066,Kafendova,4,https://www.topreality.sk/iba-u-nas-4-izbovy-tichy-byt-kafendova-raca-r6559604.html,Bratislava III
6559520,224900,100,28.7.2018,2249,Nové Mesto (Bratislava III),4,https://www.topreality.sk/biely-kriz-4i-luxusny-byt-v-2-podl-tehlovom-byt-dome-so-zimnou-zahradou-r6559520.html,Bratislava III
6559517,127900,41,28.7.2018,3119,Budyšínska,2,https://www.topreality.sk/nove-mesto-utulny-rekonstruovany-1-5-izbovy-byt-na-ul-budysinska-blizko-trnavskeho-myta-r6559517.html,Bratislava III
6499171,147e3,59,28.7.2018,2491,Ďatelinová,2,https://www.topreality.sk/prekrasny-velky-2-izbovy-byt-s-loggiou-vo-vyhladavanej-lokalite-travniky-v-ruzinove-bratislava-r6499171.html,Bratislava II
6559466,13e4,48,28.7.2018,2736,Nové Mesto (Bratislava III),2,https://www.topreality.sk/predam-2-izbovy-byt-v-bratislave-nova-doba-r6559466.html,Bratislava III
6559396,229e3,98,28.7.2018,2336,Hradska,4,https://www.topreality.sk/novostavba-4-izb-rodinny-dom-so-zahradkou-a-2x-parkovanie-kolaudacia-jul-2018-r6559396.html,Bratislava II
6559265,89e3,35,28.7.2018,2542,Dúbravka (Bratislava IV),1,https://www.topreality.sk/bond-reality-1-izb-byt-v-dubravke-nejedleho-ul-po-rekonstrukcii-r6559265.html,Bratislava IV
6559264,78e3,23,28.7.2018,3391,Nové Mesto (Bratislava III),1,https://www.topreality.sk/bond-reality-garsonka-pri-trnavskom-myte-trnavska-ul-kompletna-rekonstrukcia-r6559264.html,Bratislava III
6559224,129900,68,27.7.2018,1910,Bílikova,3,https://www.topreality.sk/ponukame-na-predaj-3-izbovy-byt-bratislava-dubravka-bilikova-ul-r6559224.html,Bratislava IV
6559154,155e3,105,27.7.2018,NA,Polárna,3,https://www.topreality.sk/na-predaj-exkluzivne-ponukame-na-predaj-3-izbovy-byt-99-20m2-s-velkou-terasou-63-60m2-v-bratislave-ruzinove-r6559154.html,Bratislava II
6544017,102500,60,27.7.2018,2583,Palkovičova,2,https://www.topreality.sk/stylovy-2-izbovy-byt-so-satnikom-na-zaciatku-ruzinova-v-lokalite-ktora-pulzuje-zivotom-r6544017.html,Bratislava II
6542337,105e3,59,27.7.2018,1737,Výtvarná,2,https://www.topreality.sk/2-izbovy-priestranny-podkrovny-byt-s-vlastnym-satnikom-a-mensou-terasou-na-vytvarnej-ulici-r6542337.html,Bratislava II
6542336,249999,59,27.7.2018,1779,Výtvarná,2,https://www.topreality.sk/prijemny-2-izbovy-byt-s-vysokymi-stropmi-a-vyhladom-na-zelen-na-vytvarnej-ulici-r6542336.html,Bratislava II
6542334,299999,111,27.7.2018,2252,Plynárenská,3,https://www.topreality.sk/rezervovany-priestranny-slnecny-3-izbovy-byt-s-krasnym-vyhladom-na-bratislavu-a-romanticke-zapady-slnka-r6542334.html,Bratislava II
6192759,299999,120,27.7.2018,2499,Brnianska,2,https://www.topreality.sk/exkluzivny-nadstandardny-priestranny-slnecny-byt-s-panoramatickym-vyhladom-na-zapady-slnka-r6192759.html,Bratislava I
6192758,224900,120,27.7.2018,2499,Brnianska,3,https://www.topreality.sk/exkluzivny-nadstandardny-priestranny-slnecny-byt-s-panoramatickym-vyhladom-na-zapady-slnka-r6192758.html,Bratislava I
6185196,144900,52,27.7.2018,2786,Plynárenská,2,https://www.topreality.sk/rezervovany-ponukame-vam-na-predaj-2-izbovy-byt-v-projekte-citypark-ruzinov-r6185196.html,Bratislava II
6185129,179e3,73,27.7.2018,2452,Plynárenská,3,https://www.topreality.sk/rezervovany-byvanie-s-vyhladom-na-hrad-a-dunaj-r6185129.html,Bratislava II
5776074,179999,77,27.7.2018,2368,Plynárenská,3,https://www.topreality.sk/rezervovany-3-izbovy-byt-na-16-poschodi-s-vyhladom-na-dunaj-r5776074.html,Bratislava II
6558954,19e4,72,27.7.2018,2638,Záhrebská,3,https://www.topreality.sk/3-izbovy-byt-v-povodnom-stave-v-starom-meste-r6558954.html,Bratislava I
6558888,154900,82,27.7.2018,1889,Starhradská,4,https://www.topreality.sk/renatas-4-izb-starhradska-rezervovane-r6558888.html,Bratislava V
6558852,107e3,138,27.7.2018,NA,Heydukova,4,https://www.topreality.sk/4i-byt-po-kompletnej-rekonstrukcii-v-historickom-centre-ba-r6558852.html,Bratislava I
6558841,87500,44,27.7.2018,2431,Šustekova,NA,https://www.topreality.sk/predaj-2-garsonky-na-sustekovej-ul-2-x-loggia-r6558841.html,Bratislava V
6558644,13e4,41,27.7.2018,2134,Studenohorská,1,https://www.topreality.sk/ponukame-na-predaj-1-izbovy-byt-bratislava-lamac-studenohorska-ul-r6558644.html,Bratislava IV
6557831,120900,63,27.7.2018,2096,Heyrovského,2,https://www.topreality.sk/vynimocny-byt-za-vynimocnu-cenu-len-na-kratky-cas-dohodnite-si-obhliadku-r6557831.html,Bratislava IV
6558356,81900,35,27.7.2018,3454,Staré Mesto (Bratislava I),2,https://www.topreality.sk/bond-reality-2-izb-byt-v-sirsom-centre-jelenia-ul-novostavba-s-vytahom-r6558356.html,Bratislava I
6558317,116500,37,26.7.2018,2213,Milana Marečka,1,https://www.topreality.sk/predaj-velky-1-izbovy-byt-bratislava-devinska-nova-ves-r6558317.html,Bratislava IV
6545585,121e3,44,26.7.2018,2647,Vajnorská,2,https://www.topreality.sk/2-izbovy-byt-nova-doba-bratislava-nove-mesto-r6545585.html,Bratislava III
6523062,12e4,56,26.7.2018,2160,Geologická,2,https://www.topreality.sk/2-izbovy-byt-s-balkonom-bratislava-ii-geologicka-ul-r6523062.html,Bratislava II
6411889,144900,76,26.7.2018,1578,Dlhá,4,https://www.topreality.sk/4-izbovy-byt-ba-cunovo-r6411889.html,Bratislava V
6558242,179e3,63,26.7.2018,NA,Staré Grunty,2,https://www.topreality.sk/prenajom-2izb-byt-lokalita-stare-grunty-750-r6558242.html,Bratislava IV
6558212,201900,104,26.7.2018,1941,Vihorlatská,4,https://www.topreality.sk/devaiova-ponuka-na-predaj-perfektne-zrekonstruovany-stvorizbovy-byt-v-bratislave-nove-mesto-r6558212.html,Bratislava III
6483719,78e3,30,26.7.2018,2600,Na pasekách,1,https://www.topreality.sk/na-predaj-1-izbovy-slnecny-byt-v-novostavbe-ulica-na-pasekach-raca-priestranna-loggia-s-peknym-vyhladom-garazove-statie-v-cene-r6483719.html,Bratislava III
6529999,119900,78,26.7.2018,1537,Latorická,4,https://www.topreality.sk/velky-4-izb-byt-latoricka-ba-ii-podunajske-biskupice-r6529999.html,Bratislava II
6368991,299e3,103,26.7.2018,2902,Palisády,4,https://www.topreality.sk/3-5-izbovy-byt-stetinova-ul-r6368991.html,Bratislava I
6557967,147900,70,26.7.2018,2112,Vigľašská,3,https://www.topreality.sk/prijemne-zrekonstruovany-3-izbovy-byt-na-viglasskej-ulici-ba-v-r6557967.html,Bratislava V
6557885,154990,76,26.7.2018,2066,Račianská,4,https://www.topreality.sk/predaj-4-izbovy-byt-bratislava-nove-mesto-r6557885.html,Bratislava III
6550962,269900,99,26.7.2018,2726,Drienova,3,https://www.topreality.sk/ponukame-na-predaj-3-izbovy-byt-bratislava-ruzinov-drienova-ulica-12-rocna-novostavba-boria-r6550962.html,Bratislava II
6550941,82e3,36,26.7.2018,2277,Uzbecká,1,https://www.topreality.sk/ponukame-vam-na-predaj-1-izbovy-byt-bratislava-podunajske-biskupice-uzbecka-ul-s-velkou-loggiou-v-novostavbe-r6550941.html,Bratislava II
6546229,94e3,47,26.7.2018,2e3,Pri Šajbách,NA,https://www.topreality.sk/ponukame-na-predaj-2-garosonku-bratislava-pri-sajbach-r6546229.html,Bratislava III
6541841,142e3,69,26.7.2018,2057,Saratovská,3,https://www.topreality.sk/pekny-3-izbovy-byt-v-dubravke-r6541841.html,Bratislava IV
6541840,117900,55,26.7.2018,2143,Hodálová,2,https://www.topreality.sk/priestranny-2-izbovy-byt-v-karlovej-vsi-s-nadhernym-vyhladom-r6541840.html,Bratislava IV
6518210,166900,92,26.7.2018,1814,Hanulova,4,https://www.topreality.sk/na-predaj-4izb-byt-hanulova-dubravka-r6518210.html,Bratislava IV
6485114,77e3,35,26.7.2018,2200,Hlbinná,1,https://www.topreality.sk/priestranny-1-izbovy-byt-v-tichej-lokalite-r6485114.html,Bratislava II
6458815,183e3,76,26.7.2018,2407,Pri strelnici,3,https://www.topreality.sk/priestranny-3-izbovy-byt-v-novostavbe-v-ruzinove-r6458815.html,Bratislava II
6337251,132500,56,26.7.2018,2366,Podunajská,2,https://www.topreality.sk/priestranny-2-izbovy-byt-v-novostavbe-s-garazovym-statim-r6337251.html,Bratislava II
6290241,434e3,182,26.7.2018,2384,Tichá,4,https://www.topreality.sk/jedinecny-4izb-mezonetovy-byt-s-garazou-a-3-terasami-v-starom-meste-na-tichej-ulici-r6290241.html,Bratislava I
6402877,142e3,71,26.7.2018,2e3,Chemická,3,https://www.topreality.sk/zrekonstruovany-3-izbovy-byt-s-balkonom-a-s-garazou-v-bratislave-na-ulici-chemicka-r6402877.html,Bratislava III
6557613,234900,85,26.7.2018,2763,Nábrežie arm. gen. L. Svobodu,3,https://www.topreality.sk/predaj-zrekonstruovany-pekny-3i-byt-na-nabrezi-ba-i-r6557613.html,Bratislava I
6557542,169900,59,26.7.2018,2879,Krížna,2,https://www.topreality.sk/2-izb-byt-krizna-ul-balkon-r6557542.html,Bratislava I
6557541,374900,119,26.7.2018,3177,Ventúrska,3,https://www.topreality.sk/3-izb-byt-venturska-ul-zrekonstr-podla-vasich-predstav-r6557541.html,Bratislava I
6557540,329900,119,26.7.2018,2795,pešia zóna,2,https://www.topreality.sk/2-izb-byt-stare-mesto-pesia-zona-r6557540.html,Bratislava I
6557477,92990,39,26.7.2018,2384,Agátová,1,https://www.topreality.sk/1-izb-byt-agatova-ul-zrekonstr-podla-vasich-predstav-r6557477.html,Bratislava IV
6557455,84500,39,26.7.2018,2166,Agátová,1,https://www.topreality.sk/1-izb-byt-agatova-ul-loggia-r6557455.html,Bratislava IV
6557433,269900,84,26.7.2018,3213,Žilinská,3,https://www.topreality.sk/2-5-izb-byt-zilinska-ul-r6557433.html,Bratislava I
6554326,97090,40,26.7.2018,2489,Donnerova,1,https://www.topreality.sk/predaj-1-izboveho-bytu-s-priestrannou-loggiou-ul-donnerova-ba-iv-karlova-ves-r6554326.html,Bratislava IV
6552193,89990,30,26.7.2018,3103,Tilgnerova,1,https://www.topreality.sk/volny-kupou-predaj-1-izboveho-bytu-v-tichej-lokalite-ul-tilgnerova-ba-iv-karlova-ves-r6552193.html,Bratislava IV
6552192,136500,60,26.7.2018,2275,Saratovská,3,https://www.topreality.sk/predaj-kompletne-zrekonstruovaneho-3-izboveho-bytu-saratovska-ulica-ba-iv-dubravka-r6552192.html,Bratislava IV
6552183,129900,54,26.7.2018,2405,Rusovská cesta,2,https://www.topreality.sk/predaj-novostavby-2-izboveho-bytu-ul-rusovska-cesta-ba-v-petrzalka-r6552183.html,Bratislava V
6552161,117500,74,26.7.2018,1587,Korytnická,3,https://www.topreality.sk/predaj-3-izboveho-bytu-po-ciastocnej-rekonstrukcii-ul-korytnicka-ba-ii-podunajske-biskupice-r6552161.html,Bratislava II
6551892,144990,54,26.7.2018,2685,Muškátová,2,https://www.topreality.sk/2-izb-byt-muskatova-ul-po-komplet-rekonstrukcii-r6551892.html,Bratislava II
6550230,142900,52,26.7.2018,2748,Herlianska,2,https://www.topreality.sk/2-izb-byt-herlianska-ul-po-komplet-rekonstrukcii-r6550230.html,Bratislava II
6550166,255e3,72,26.7.2018,3541,Obchodná,3,https://www.topreality.sk/exkluzivny-trojizbovy-byt-na-obchodnej-ulici-r6550166.html,Bratislava I
6547500,279900,116,26.7.2018,2433,Pluhová,4,https://www.topreality.sk/4-izb-byt-pluhova-ul-zrekonstr-podla-vasich-predstav-r6547500.html,Bratislava III
6547420,147500,64,26.7.2018,2304,Lackova,3,https://www.topreality.sk/3-izb-byt-lackova-ul-po-komplet-rekonstrukcii-r6547420.html,Bratislava IV
6544347,136500,60,26.7.2018,2275,Saratovská,3,https://www.topreality.sk/predaj-kompletne-zrekonstruovaneho-3-izboveho-bytu-saratovska-ulica-ba-iv-dubravka-r6544347.html,Bratislava IV
